employee_id,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,dept,salary
13457,0.87,0.98,4,248,5,0,1,0,sales,low
13458,0.87,0.98,4,248,5,0,1,0,sales,low
13459,0.54,0.68,6,249,5,0,0,0,product_mng,medium
13460,0.54,0.68,6,249,5,0,0,0,product_mng,medium
13461,0.74,0.84,5,249,5,0,1,0,product_mng,medium
13462,0.73,0.86,5,249,5,0,1,0,technical,low
13463,0.72,0.88,5,249,5,0,1,0,support,medium
13464,0.15,0.67,5,249,5,0,0,0,support,high
13465,0.74,0.84,5,249,5,0,1,0,product_mng,medium
13466,0.74,0.84,5,249,5,0,1,0,product_mng,medium
13467,0.74,1,4,249,5,0,1,0,IT,low
13468,0.82,0.82,4,249,5,0,1,0,hr,low
13469,0.78,0.86,4,249,5,0,1,0,sales,medium
13470,0.83,0.98,4,249,5,0,1,0,support,low
13471,0.19,0.8,4,249,5,0,0,0,sales,low
13472,0.73,0.51,4,249,5,0,0,0,IT,medium
13473,0.82,0.58,4,249,5,0,0,0,technical,medium
13474,0.74,1,4,249,5,0,1,0,IT,low
13475,0.74,1,4,249,5,0,1,0,IT,low
13476,0.78,0.71,3,249,5,0,1,0,marketing,medium
13477,0.78,0.71,3,249,5,0,1,0,marketing,medium
13478,0.1,0.77,7,250,5,0,1,0,RandD,medium
13479,0.1,0.77,7,250,5,0,1,0,RandD,medium
13480,0.1,0.77,7,250,5,0,1,0,RandD,medium
13481,0.17,0.55,6,250,5,0,1,0,sales,medium
13482,0.84,1,5,250,5,0,1,0,sales,low
13483,0.17,0.59,5,250,5,0,0,0,marketing,low
13484,0.91,0.9,4,250,5,0,1,0,sales,medium
13485,0.84,0.93,4,250,5,0,1,0,IT,medium
13486,0.58,0.66,3,250,5,0,0,0,sales,low
13487,0.2,0.73,3,250,5,0,0,0,sales,medium
13488,0.75,0.48,3,250,5,0,0,0,sales,medium
13489,0.94,0.49,2,250,5,0,0,0,support,low
13490,0.1,0.87,7,251,5,0,1,0,technical,low
13491,0.1,0.87,7,251,5,0,1,0,technical,low
13492,0.2,0.8,6,251,5,0,0,0,accounting,medium
13493,0.84,0.97,5,251,5,0,1,0,support,medium
13494,0.72,0.86,5,251,5,0,1,0,sales,low
13495,0.84,0.93,4,251,5,0,1,0,technical,medium
13496,0.83,0.95,4,251,5,0,1,0,marketing,medium
13497,0.15,0.95,4,251,5,0,0,0,support,high
13498,0.84,0.93,4,251,5,0,1,0,technical,medium
13499,0.83,0.95,4,251,5,0,1,0,marketing,medium
13500,0.84,0.93,4,251,5,0,1,0,technical,medium
13501,0.83,0.95,4,251,5,0,1,0,marketing,medium
13502,0.87,0.9,5,252,5,0,1,0,IT,low
13503,0.86,0.92,5,252,5,0,1,0,RandD,low
13504,0.73,0.87,5,252,5,0,1,0,RandD,low
13505,0.38,0.94,5,252,5,0,0,0,sales,low
13506,0.87,0.42,5,252,5,0,0,0,sales,low
13507,0.87,0.9,5,252,5,0,1,0,IT,low
13508,0.86,0.92,5,252,5,0,1,0,RandD,low
13509,0.87,0.9,5,252,5,0,1,0,IT,low
13510,0.86,0.92,5,252,5,0,1,0,RandD,low
13511,0.73,1,4,252,5,0,1,0,technical,medium
13512,0.82,0.92,4,252,5,0,1,0,marketing,medium
13513,0.73,1,4,252,5,0,1,0,technical,medium
13514,0.73,1,4,252,5,0,1,0,technical,medium
13515,0.66,0.93,5,253,5,0,1,0,product_mng,low
13516,0.89,1,5,253,5,0,1,0,technical,medium
13517,0.14,0.68,5,253,5,0,0,0,support,low
13518,0.66,0.93,5,253,5,0,1,0,product_mng,low
13519,0.81,1,4,253,5,0,1,0,technical,low
13520,0.78,1,4,253,5,0,1,0,marketing,low
13521,0.74,1,4,253,5,0,1,0,sales,low
13522,0.78,0.81,4,253,5,0,1,0,marketing,low
13523,0.81,1,4,253,5,0,1,0,technical,low
13524,0.78,1,4,253,5,0,1,0,marketing,low
13525,0.81,1,4,253,5,0,1,0,technical,low
13526,0.78,1,4,253,5,0,1,0,marketing,low
13527,0.1,0.97,6,254,5,0,1,0,sales,medium
13528,0.1,0.87,6,254,5,0,1,0,support,low
13529,0.1,0.97,6,254,5,0,1,0,sales,medium
13530,0.86,0.84,5,254,5,0,1,0,product_mng,medium
13531,0.75,0.99,5,254,5,0,1,0,sales,low
13532,0.9,0.86,5,254,5,0,1,0,sales,high
13533,0.91,0.99,5,254,5,0,1,0,technical,medium
13534,0.99,0.8,5,254,5,0,0,0,sales,medium
13535,0.57,0.61,5,254,5,0,0,0,marketing,low
13536,0.86,0.84,5,254,5,0,1,0,product_mng,medium
13537,0.75,0.99,5,254,5,0,1,0,sales,low
13538,0.86,0.84,5,254,5,0,1,0,product_mng,medium
13539,0.75,0.99,5,254,5,0,1,0,sales,low
13540,0.91,0.99,5,254,5,0,1,0,technical,medium
13541,0.81,0.87,4,254,5,0,1,0,marketing,low
13542,0.83,0.98,4,254,5,0,1,0,technical,low
13543,0.88,0.89,4,254,5,0,1,0,sales,low
13544,0.68,0.41,4,254,5,0,0,0,product_mng,low
13545,0.81,0.87,4,254,5,0,1,0,marketing,low
13546,0.81,0.87,4,254,5,0,1,0,marketing,low
13547,0.77,0.51,2,254,5,0,0,0,accounting,medium
13548,0.11,0.83,7,255,5,0,1,0,product_mng,medium
13549,0.89,0.87,5,255,5,0,1,0,RandD,medium
13550,0.77,0.92,5,255,5,0,1,0,marketing,low
13551,0.21,0.5,5,255,5,0,0,0,technical,medium
13552,0.89,0.87,5,255,5,0,1,0,RandD,medium
13553,0.89,0.87,5,255,5,0,1,0,RandD,medium
13554,0.83,0.85,4,255,5,0,1,0,management,low
13555,0.77,1,4,255,5,0,1,0,RandD,medium
13556,0.87,0.91,4,255,5,0,1,0,support,medium
13557,0.83,0.92,4,255,5,0,1,0,accounting,low
13558,0.66,0.66,4,255,5,0,0,0,sales,low
13559,0.83,0.85,4,255,5,0,1,0,management,low
13560,0.77,1,4,255,5,0,1,0,RandD,medium
13561,0.83,0.85,4,255,5,0,1,0,management,low
13562,0.77,1,4,255,5,0,1,0,RandD,medium
13563,0.8,0.53,3,255,5,0,1,0,technical,high
13564,0.81,0.52,3,255,5,0,0,0,IT,medium
13565,0.68,0.62,3,255,5,0,0,0,RandD,low
13566,0.8,0.53,3,255,5,0,1,0,technical,high
13567,0.8,0.53,3,255,5,0,1,0,technical,high
13568,0.22,0.58,2,255,5,0,0,0,sales,medium
13569,0.1,0.79,6,256,5,0,1,0,support,low
13570,0.09,0.77,6,256,5,0,1,0,support,medium
13571,0.84,0.36,6,256,5,0,0,0,sales,low
13572,0.1,0.79,6,256,5,0,1,0,support,low
13573,0.75,0.9,5,256,5,0,1,0,support,low
13574,0.78,0.87,5,256,5,0,1,0,support,medium
13575,0.78,0.86,5,256,5,0,1,0,sales,medium
13576,0.84,0.97,5,256,5,0,1,0,support,low
13577,0.75,0.9,5,256,5,0,1,0,support,low
13578,0.75,0.9,5,256,5,0,1,0,support,low
13579,0.87,0.9,4,256,5,0,1,0,sales,high
13580,0.72,0.84,4,256,5,0,1,0,technical,low
13581,0.2,0.42,4,256,5,0,0,0,hr,low
13582,0.2,0.42,4,256,5,0,0,0,hr,low
13583,0.72,0.84,4,256,5,0,1,0,technical,low
13584,0.73,0.87,5,257,5,0,1,0,IT,low
13585,0.89,0.99,5,257,5,0,1,0,accounting,medium
13586,0.86,1,5,257,5,0,1,0,technical,medium
13587,0.91,0.94,5,257,5,0,1,0,technical,low
13588,0.72,0.99,5,257,5,0,1,0,IT,high
13589,0.83,0.93,5,257,5,0,1,0,technical,low
13590,0.3,0.89,5,257,5,0,1,0,RandD,low
13591,0.82,0.86,5,257,5,0,1,0,sales,low
13592,0.72,0.84,5,257,5,0,1,0,technical,medium
13593,0.73,0.87,5,257,5,0,1,0,IT,low
13594,0.89,0.99,5,257,5,0,1,0,accounting,medium
13595,0.86,1,5,257,5,0,1,0,technical,medium
13596,0.73,0.87,5,257,5,0,1,0,IT,low
13597,0.89,0.99,5,257,5,0,1,0,accounting,medium
13598,0.86,1,5,257,5,0,1,0,technical,medium
13599,0.82,0.86,5,257,5,0,1,0,sales,low
13600,0.72,0.84,5,257,5,0,1,0,technical,medium
13601,0.91,1,4,257,5,0,1,0,accounting,medium
13602,0.79,0.96,4,257,5,0,1,0,accounting,medium
13603,0.91,1,4,257,5,0,1,0,accounting,medium
13604,0.91,1,4,257,5,0,1,0,accounting,medium
13605,0.8,0.96,3,257,5,0,0,0,support,medium
13606,0.34,0.81,3,257,5,0,0,0,accounting,low
13607,0.68,1,6,258,5,0,0,0,sales,low
13608,0.87,0.9,5,258,5,0,1,0,support,low
13609,0.83,0.99,5,258,5,0,1,0,support,high
13610,0.74,0.87,5,258,5,0,1,0,accounting,low
13611,0.81,0.84,5,258,5,0,1,0,support,medium
13612,0.83,0.95,5,258,5,0,1,0,technical,low
13613,0.88,0.86,5,258,5,0,1,0,support,low
13614,0.87,0.9,5,258,5,0,1,0,support,low
13615,0.83,0.99,5,258,5,0,1,0,support,high
13616,0.87,0.9,5,258,5,0,1,0,support,low
13617,0.9,0.96,4,258,5,0,1,0,technical,medium
13618,0.9,0.97,4,258,5,0,1,0,accounting,low
13619,0.72,0.94,4,258,5,0,1,0,sales,low
13620,0.9,0.96,4,258,5,0,1,0,technical,medium
13621,0.9,0.97,4,258,5,0,1,0,accounting,low
13622,0.9,0.96,4,258,5,0,1,0,technical,medium
13623,0.9,0.97,4,258,5,0,1,0,accounting,low
13624,0.72,0.94,4,258,5,0,1,0,sales,low
13625,0.12,0.47,3,258,5,0,0,0,sales,medium
13626,0.6,0.92,2,258,5,0,1,0,sales,low
13627,0.6,0.92,2,258,5,0,1,0,sales,low
13628,0.6,0.92,2,258,5,0,1,0,sales,low
13629,0.11,0.8,6,259,5,0,1,0,support,medium
13630,0.1,0.89,6,259,5,0,1,0,IT,medium
13631,0.92,0.85,5,259,5,0,1,0,sales,low
13632,0.9,0.82,5,259,5,0,1,0,support,low
13633,0.9,0.83,5,259,5,0,1,0,accounting,low
13634,0.92,1,5,259,5,0,1,0,IT,low
13635,0.74,0.89,5,259,5,0,1,0,RandD,low
13636,0.14,0.51,5,259,5,0,0,0,product_mng,medium
13637,0.92,0.85,5,259,5,0,1,0,sales,low
13638,0.9,0.82,5,259,5,0,1,0,support,low
13639,0.92,0.85,5,259,5,0,1,0,sales,low
13640,0.9,0.82,5,259,5,0,1,0,support,low
13641,0.81,0.99,4,259,5,0,1,0,sales,low
13642,0.83,0.98,4,259,5,0,1,0,support,medium
13643,0.76,0.95,4,259,5,0,1,0,RandD,low
13644,0.88,1,4,259,5,0,1,0,sales,medium
13645,0.83,0.54,4,259,5,0,0,0,support,medium
13646,0.81,0.99,4,259,5,0,1,0,sales,low
13647,0.83,0.98,4,259,5,0,1,0,support,medium
13648,0.81,0.99,4,259,5,0,1,0,sales,low
13649,0.83,0.98,4,259,5,0,1,0,support,medium
13650,0.11,0.89,6,260,5,0,1,0,sales,low
13651,0.12,0.78,6,260,5,0,0,0,management,medium
13652,0.11,0.89,6,260,5,0,1,0,sales,low
13653,0.11,0.89,6,260,5,0,1,0,sales,low
13654,0.9,0.99,5,260,5,0,1,0,sales,low
13655,0.8,1,5,260,5,0,1,0,hr,low
13656,0.75,0.86,5,260,5,0,1,0,IT,low
13657,0.89,0.91,5,260,5,0,1,0,sales,low
13658,0.83,0.83,5,260,5,0,1,0,IT,medium
13659,0.84,0.85,5,260,5,0,1,0,support,low
13660,0.9,0.99,5,260,5,0,1,0,sales,low
13661,0.8,1,5,260,5,0,1,0,hr,low
13662,0.9,0.99,5,260,5,0,1,0,sales,low
13663,0.89,1,4,260,5,0,1,0,RandD,low
13664,0.87,0.94,4,260,5,0,1,0,hr,low
13665,0.78,0.78,4,260,5,0,1,0,RandD,low
13666,0.78,0.95,4,260,5,0,1,0,sales,low
13667,0.17,0.91,4,260,5,0,0,0,product_mng,low
13668,0.96,0.91,3,260,5,0,0,0,technical,low
13669,0.1,0.86,7,261,5,0,1,0,technical,low
13670,0.84,0.84,6,261,5,0,0,0,product_mng,low
13671,0.79,0.87,5,261,5,0,1,0,sales,low
13672,0.83,0.55,5,261,5,0,0,0,sales,medium
13673,0.46,0.55,5,261,5,0,0,0,RandD,medium
13674,0.17,0.89,5,261,5,0,0,0,marketing,medium
13675,0.79,0.87,5,261,5,0,1,0,sales,low
13676,0.79,0.87,5,261,5,0,1,0,sales,low
13677,0.84,1,4,261,5,0,1,0,sales,low
13678,0.74,0.92,4,261,5,0,1,0,technical,medium
13679,0.84,1,4,261,5,0,1,0,sales,low
13680,0.74,0.92,4,261,5,0,1,0,technical,medium
13681,0.84,1,4,261,5,0,1,0,sales,low
13682,0.74,0.92,4,261,5,0,1,0,technical,medium
13683,0.68,0.61,3,261,5,0,0,0,sales,medium
13684,0.11,0.83,6,262,5,0,1,0,IT,low
13685,0.76,0.89,5,262,5,0,1,0,sales,low
13686,0.73,0.99,5,262,5,0,1,0,product_mng,medium
13687,0.75,0.83,5,262,5,0,1,0,product_mng,low
13688,0.89,0.89,5,262,5,0,1,0,accounting,low
13689,0.74,0.86,5,262,5,0,1,0,RandD,low
13690,0.76,0.87,5,262,5,0,1,0,support,low
13691,0.84,0.94,5,262,5,0,1,0,technical,low
13692,0.64,0.99,5,262,5,0,0,0,sales,low
13693,0.76,0.89,5,262,5,0,1,0,sales,low
13694,0.73,0.99,5,262,5,0,1,0,product_mng,medium
13695,0.76,0.89,5,262,5,0,1,0,sales,low
13696,0.73,0.99,5,262,5,0,1,0,product_mng,medium
13697,0.76,0.87,5,262,5,0,1,0,support,low
13698,0.31,0.5,3,262,5,0,0,0,sales,medium
13699,0.82,0.97,5,263,5,0,1,0,hr,medium
13700,0.79,0.9,5,263,5,0,1,0,sales,medium
13701,0.82,0.97,5,263,5,0,1,0,technical,medium
13702,0.83,1,5,263,5,0,1,0,technical,medium
13703,0.74,0.99,5,263,5,0,1,0,RandD,low
13704,0.82,0.97,5,263,5,0,1,0,hr,medium
13705,0.82,0.97,5,263,5,0,1,0,hr,medium
13706,0.76,0.9,4,263,5,0,1,0,support,low
13707,0.47,0.6,4,263,5,0,0,0,RandD,low
13708,0.53,0.75,4,263,5,0,0,0,RandD,low
13709,0.76,0.9,4,263,5,0,1,0,support,low
13710,0.76,0.9,4,263,5,0,1,0,support,low
13711,0.1,0.95,6,264,5,0,1,0,RandD,medium
13712,0.72,1,5,264,5,0,1,0,technical,medium
13713,0.9,0.81,5,264,5,0,1,0,IT,medium
13714,0.66,0.63,5,264,5,0,0,0,accounting,low
13715,0.82,0.86,4,264,5,0,1,0,management,medium
13716,0.8,0.85,4,264,5,0,1,0,support,medium
13717,0.89,0.97,4,264,5,0,1,0,marketing,low
13718,0.83,0.94,4,264,5,0,1,0,sales,low
13719,0.4,0.86,2,264,5,0,0,0,technical,medium
13720,0.1,0.87,6,265,5,0,1,0,sales,medium
13721,0.91,0.84,5,265,5,0,1,0,technical,medium
13722,0.86,0.91,5,265,5,0,1,0,IT,low
13723,0.92,0.82,5,265,5,0,1,0,RandD,medium
13724,0.91,0.84,5,265,5,0,1,0,technical,medium
13725,0.91,0.84,5,265,5,0,1,0,technical,medium
13726,0.88,0.88,4,265,5,0,1,0,RandD,low
13727,0.37,0.71,6,266,5,0,0,0,IT,low
13728,0.77,0.87,5,266,5,0,1,0,accounting,medium
13729,0.89,0.85,5,266,5,0,1,0,sales,low
13730,0.81,0.95,5,266,5,0,1,0,technical,medium
13731,0.73,0.92,5,266,5,0,1,0,support,medium
13732,0.73,0.83,5,266,5,0,0,0,sales,low
13733,0.77,0.87,5,266,5,0,1,0,accounting,medium
13734,0.89,0.85,5,266,5,0,1,0,sales,low
13735,0.77,0.87,5,266,5,0,1,0,accounting,medium
13736,0.89,0.85,5,266,5,0,1,0,sales,low
13737,0.9,0.83,4,266,5,0,1,0,sales,high
13738,0.26,0.9,4,266,5,0,0,0,technical,medium
13739,0.66,0.85,3,266,5,0,0,0,sales,low
13740,0.72,0.96,5,267,5,0,1,0,technical,low
13741,0.75,0.85,5,267,5,0,1,0,support,low
13742,0.85,0.85,5,267,5,0,1,0,support,medium
13743,0.87,0.83,5,267,5,0,1,0,RandD,low
13744,0.86,0.85,5,267,5,0,1,0,sales,medium
13745,0.8,0.9,5,267,5,0,1,0,technical,medium
13746,0.72,0.96,5,267,5,0,1,0,technical,low
13747,0.75,0.85,5,267,5,0,1,0,support,low
13748,0.72,0.96,5,267,5,0,1,0,technical,low
13749,0.8,0.9,5,267,5,0,1,0,technical,medium
13750,0.84,0.99,4,267,5,0,1,0,product_mng,low
13751,0.74,0.89,4,267,5,0,1,0,sales,medium
13752,0.83,0.94,4,267,5,0,1,0,sales,medium
13753,0.78,1,4,267,5,0,1,0,technical,medium
13754,0.55,0.81,4,267,5,0,0,0,accounting,low
13755,0.84,0.99,4,267,5,0,1,0,product_mng,low
13756,0.84,0.99,4,267,5,0,1,0,product_mng,low
13757,0.74,0.64,3,267,5,0,0,0,sales,low
13758,0.84,0.86,5,268,5,0,1,0,marketing,medium
13759,0.86,0.88,5,268,5,0,1,0,technical,medium
13760,0.79,0.93,5,268,5,0,1,0,technical,medium
13761,0.24,0.87,5,268,5,0,0,0,sales,medium
13762,0.84,0.86,5,268,5,0,1,0,marketing,medium
13763,0.79,0.93,5,268,5,0,1,0,technical,medium
13764,0.73,1,4,268,5,0,1,0,sales,medium
13765,0.11,0.95,7,269,5,0,1,0,sales,medium
13766,0.87,0.88,5,269,5,0,1,0,technical,low
13767,0.72,0.82,5,269,5,0,1,0,technical,low
13768,0.66,1,5,269,5,0,1,0,sales,medium
13769,0.79,0.93,5,269,5,0,1,0,accounting,low
13770,0.86,0.97,5,269,5,0,1,0,sales,medium
13771,0.83,1,5,269,5,0,1,0,IT,medium
13772,0.87,0.88,5,269,5,0,1,0,technical,low
13773,0.87,0.88,5,269,5,0,1,0,technical,low
13774,0.84,0.88,4,269,5,0,1,0,support,low
13775,0.9,0.91,4,269,5,0,1,0,sales,medium
13776,0.83,0.93,4,269,5,0,1,0,sales,low
13777,0.51,0.91,4,269,5,0,0,1,support,medium
13778,0.25,0.82,3,269,5,0,0,0,sales,low
13779,0.64,0.38,2,269,5,0,0,0,technical,low
13780,0.17,0.48,6,270,5,0,0,0,technical,low
13781,0.81,0.93,5,270,5,0,1,0,technical,medium
13782,0.84,0.98,5,270,5,0,1,0,sales,low
13783,0.75,0.88,5,270,5,0,1,0,IT,high
13784,0.81,0.93,5,270,5,0,1,0,technical,medium
13785,0.84,0.98,5,270,5,0,1,0,sales,low
13786,0.81,0.93,5,270,5,0,1,0,technical,medium
13787,0.85,0.82,4,270,5,0,1,0,sales,low
13788,0.86,0.83,4,270,5,0,1,0,marketing,medium
13789,0.86,0.98,4,270,5,0,1,0,technical,low
13790,0.77,0.89,4,270,5,0,1,0,sales,medium
13791,0.86,0.95,4,270,5,0,1,0,support,low
13792,0.85,0.82,4,270,5,0,1,0,sales,low
13793,0.85,0.82,4,270,5,0,1,0,sales,low
13794,0.67,0.63,3,270,5,0,0,0,sales,low
13795,0.25,0.62,6,271,5,0,0,0,sales,low
13796,0.79,0.91,5,271,5,0,1,0,sales,low
13797,0.32,0.58,5,271,5,0,1,0,sales,high
13798,0.9,0.98,5,271,5,0,1,0,technical,low
13799,0.1,0.83,5,271,5,0,1,0,support,low
13800,0.72,0.95,5,271,5,0,1,0,support,low
13801,0.79,0.91,5,271,5,0,1,0,sales,low
13802,0.79,0.98,4,271,5,0,1,0,sales,low
13803,0.9,0.92,4,271,5,0,1,0,IT,medium
13804,0.9,0.92,4,271,5,0,1,0,IT,medium
13805,0.76,0.93,3,271,5,0,0,0,hr,low
13806,0.1,0.9,6,272,5,0,1,0,RandD,low
13807,0.53,0.51,6,272,5,0,0,0,technical,medium
13808,0.75,0.89,5,272,5,0,1,0,IT,medium
13809,0.78,0.96,5,272,5,0,1,0,sales,low
13810,0.2,0.53,5,272,5,0,0,0,product_mng,low
13811,0.2,0.53,5,272,5,0,0,0,product_mng,low
13812,0.77,1,4,272,5,0,1,0,sales,medium
13813,0.5,0.74,4,272,5,0,0,0,accounting,low
13814,0.09,0.93,6,273,5,0,1,0,sales,low
13815,0.9,0.81,6,273,5,0,0,0,technical,medium
13816,0.83,0.94,5,273,5,0,1,0,RandD,medium
13817,0.8,0.85,4,273,5,0,1,0,management,low
13818,0.73,0.92,4,273,5,0,1,0,sales,low
13819,0.85,0.87,4,273,5,0,1,0,RandD,medium
13820,0.24,0.73,4,273,5,0,0,0,support,low
13821,0.8,0.85,4,273,5,0,1,0,management,low
13822,0.8,0.85,4,273,5,0,1,0,management,low
13823,0.85,0.87,4,273,5,0,1,0,RandD,medium
13824,0.09,0.96,7,274,5,0,1,0,marketing,low
13825,0.68,0.75,6,274,5,0,0,0,sales,low
13826,0.73,1,5,274,5,0,1,0,product_mng,low
13827,0.87,1,5,274,5,0,1,0,hr,low
13828,0.89,0.98,5,274,5,0,1,0,product_mng,medium
13829,0.78,0.86,5,274,5,0,1,0,sales,low
13830,0.78,0.86,5,274,5,0,1,0,sales,low
13831,0.87,0.94,4,274,5,0,1,0,IT,low
13832,0.8,0.95,4,274,5,0,1,0,sales,low
13833,0.82,0.85,4,274,5,0,1,0,sales,low
13834,0.87,0.94,4,274,5,0,1,0,IT,low
13835,0.87,0.94,4,274,5,0,1,0,IT,low
13836,0.14,0.57,6,275,5,0,0,0,sales,low
13837,0.89,0.86,5,275,5,0,1,0,sales,low
13838,0.74,1,5,275,5,0,1,0,sales,low
13839,0.83,0.96,5,275,5,0,1,0,support,low
13840,0.8,0.83,5,275,5,0,1,0,support,low
13841,0.53,0.78,5,275,5,0,0,0,hr,low
13842,0.89,0.86,5,275,5,0,1,0,sales,low
13843,0.74,1,5,275,5,0,1,0,sales,low
13844,0.83,0.96,5,275,5,0,1,0,support,low
13845,0.89,0.86,5,275,5,0,1,0,sales,low
13846,0.74,1,5,275,5,0,1,0,sales,low
13847,0.83,0.96,5,275,5,0,1,0,support,low
13848,0.89,0.95,4,275,5,0,1,0,technical,medium
13849,0.85,0.92,4,275,5,0,1,0,support,medium
13850,0.88,0.89,4,275,5,0,1,0,technical,low
13851,0.81,0.95,4,275,5,0,1,0,sales,medium
13852,0.15,0.84,4,275,5,0,0,0,marketing,low
13853,0.5,0.88,4,275,5,0,0,0,accounting,low
13854,0.89,0.95,4,275,5,0,1,0,technical,medium
13855,0.89,0.95,4,275,5,0,1,0,technical,medium
13856,0.21,0.38,3,275,5,0,0,0,support,low
13857,0.77,0.85,5,276,5,0,1,0,support,medium
13858,0.75,0.89,5,276,5,0,1,0,RandD,low
13859,0.74,0.99,4,276,5,0,1,0,support,low
13860,0.11,0.96,7,277,5,0,1,0,sales,low
13861,0.11,0.96,7,277,5,0,1,0,sales,low
13862,0.11,0.96,7,277,5,0,1,0,sales,low
13863,0.11,0.94,6,277,5,0,1,0,technical,low
13864,0.21,0.56,6,277,5,0,0,0,RandD,medium
13865,0.16,0.65,4,277,5,0,1,0,accounting,medium
13866,0.23,0.47,4,277,5,0,0,0,RandD,medium
13867,0.11,0.87,6,278,5,0,1,0,technical,low
13868,0.64,0.9,5,279,5,0,0,0,management,medium
13869,0.91,0.38,5,279,5,0,0,0,sales,low
13870,0.11,0.94,7,280,5,0,1,0,support,low
13871,0.17,0.76,4,280,5,0,0,0,hr,low
13872,0.2,0.7,6,281,5,0,1,0,sales,medium
13873,0.11,0.87,7,282,5,0,1,0,technical,low
13874,0.14,0.73,7,282,5,0,1,0,technical,low
13875,0.11,0.87,7,282,5,0,1,0,technical,low
13876,0.11,0.87,7,282,5,0,1,0,technical,low
13877,0.09,0.77,6,282,5,0,1,0,sales,medium
13878,0.43,0.9,5,282,5,0,0,0,support,low
13879,0.39,0.68,2,282,5,0,1,0,marketing,low
13880,0.39,0.68,2,282,5,0,1,0,marketing,low
13881,0.09,0.8,7,283,5,0,1,0,technical,low
13882,0.09,0.8,7,283,5,0,1,0,technical,low
13883,0.09,0.8,7,283,5,0,1,0,technical,low
13884,0.09,0.94,6,283,5,0,1,0,IT,low
13885,0.1,0.83,6,283,5,0,1,0,support,medium
13886,0.13,0.61,6,283,5,0,0,0,sales,medium
13887,0.09,0.94,6,283,5,0,1,0,IT,low
13888,0.09,0.94,6,283,5,0,1,0,IT,low
13889,0.64,0.42,5,283,5,0,0,0,marketing,low
13890,0.4,0.62,3,283,5,0,0,0,technical,low
13891,0.16,0.98,5,284,5,0,0,0,IT,medium
13892,0.18,0.67,5,285,5,0,0,0,accounting,low
13893,0.37,0.48,2,285,5,0,0,0,IT,medium
13894,0.43,0.84,2,285,5,0,0,0,technical,low
13895,0.46,0.49,5,286,5,0,0,0,product_mng,low
13896,0.39,0.75,5,286,5,0,0,0,IT,low
13897,0.45,0.48,5,287,5,0,0,0,support,medium
13898,0.21,0.96,4,287,5,0,0,0,technical,medium
13899,0.21,0.94,3,287,5,0,0,0,RandD,high
13900,0.71,0.93,3,287,5,0,0,0,sales,medium
13901,0.58,0.53,3,287,5,0,0,0,IT,low
13902,0.09,0.9,7,289,5,0,1,0,technical,low
13903,0.11,0.97,6,289,5,0,1,0,support,medium
13904,0.11,0.97,6,289,5,0,1,0,support,medium
13905,0.11,0.97,6,289,5,0,1,0,support,medium
13906,0.11,0.74,6,290,5,0,1,0,technical,medium
13907,0.14,0.61,6,291,5,0,1,0,hr,medium
13908,0.1,0.8,7,292,5,0,1,0,IT,low
13909,0.09,0.79,6,293,5,0,1,0,sales,low
13910,0.1,0.84,6,293,5,0,1,0,marketing,medium
13911,0.09,0.79,6,293,5,0,1,0,sales,low
13912,0.1,0.84,6,293,5,0,1,0,marketing,medium
13913,0.09,0.79,6,293,5,0,1,0,sales,low
13914,0.09,0.83,6,295,5,0,1,0,technical,low
13915,0.4,0.65,2,296,5,0,1,0,sales,medium
13916,0.1,0.85,6,297,5,0,1,0,sales,high
13917,0.1,0.94,6,297,5,0,1,0,marketing,low
13918,0.71,1,4,300,5,0,1,0,support,medium
13919,0.09,0.8,6,301,5,0,1,0,IT,medium
13920,0.11,0.96,6,301,5,0,1,0,technical,low
13921,0.1,0.9,6,301,5,0,1,0,technical,low
13922,0.1,0.79,6,301,5,0,1,0,RandD,medium
13923,0.09,0.8,6,301,5,0,1,0,IT,medium
13924,0.09,0.8,6,301,5,0,1,0,IT,medium
13925,0.41,0.71,4,301,5,0,1,0,technical,low
13926,0.1,0.83,7,302,5,0,1,0,IT,medium
13927,0.1,0.83,7,302,5,0,1,0,IT,medium
13928,0.09,0.92,6,303,5,0,1,0,sales,low
13929,0.1,0.84,5,303,5,0,1,0,accounting,medium
13930,0.1,0.84,5,303,5,0,1,0,accounting,medium
13931,0.09,0.8,6,304,5,0,1,0,technical,medium
13932,0.09,0.8,6,304,5,0,1,0,technical,medium
13933,0.09,0.8,6,304,5,0,1,0,technical,medium
13934,0.87,0.81,5,304,5,0,1,0,product_mng,low
13935,0.92,0.94,5,307,5,0,1,0,IT,low
13936,0.87,0.9,3,307,5,0,1,0,technical,low
13937,0.09,0.89,7,308,5,0,1,0,hr,medium
13938,0.09,0.89,7,308,5,0,1,0,hr,medium
13939,0.09,0.89,7,308,5,0,1,0,hr,medium
13940,0.11,0.85,6,308,5,0,1,0,sales,medium
13941,0.11,0.85,6,308,5,0,1,0,sales,medium
13942,0.11,0.85,6,308,5,0,1,0,sales,medium
13943,0.1,0.85,7,310,5,0,1,0,marketing,low
13944,0.1,0.96,6,310,5,0,1,0,support,low
13945,0.84,0.56,5,97,6,0,0,0,technical,low
13946,0.28,0.89,4,97,6,0,0,0,management,low
13947,0.28,0.89,4,97,6,0,0,0,management,low
